"cor.mean","cor.var","R2.loading","R2.intercept"
0.960591133004926,0.511767925561029,0.906074224872749,0.958957096968789
0.948549534756431,0.706622879036672,0.94265148913042,0.962389561366067
0.964969896004379,0.429666119321292,0.926483716781564,0.967634608726476
0.977558839627805,0.534209085933224,0.9062206544983,0.970492032913347
0.966064586754242,0.735084838533114,0.925287680135053,0.957973144184259
0.960591133004926,0.839627805145047,0.932517282033132,0.964648751743019
0.956759715380405,0.590038314176245,0.932782467650067,0.962633995893431
0.980295566502463,0.436781609195402,0.908690562553671,0.964946734171554
0.95511767925561,0.836343732895457,0.945584784209264,0.96099457099388
0.964422550629447,0.632731253420909,0.926838701248936,0.953218152967526
0.978106185002737,0.775588396278051,0.928887956435676,0.967727712950123
0.961685823754789,0.680350301039956,0.930751864214329,0.962092422892891
0.962780514504652,0.30103995621237,0.889393224637316,0.966071930489269
0.974822112753147,0.749863163656267,0.944769818178569,0.964402529132332
0.974822112753147,0.660645867542419,0.91907823652482,0.960383138420171
0.972085385878489,0.551724137931034,0.919749701773328,0.968050563340426
0.969896004378763,0.594964422550629,0.911553494433154,0.967441090899412
0.981390257252326,0.533661740558292,0.928492587685973,0.965664247838973
0.96551724137931,0.643130815544609,0.93304352687117,0.957058124060549
0.949096880131363,0.573070607553366,0.911255674434959,0.958989800896663
0.962233169129721,0.627805145046524,0.938214145841133,0.967502308920598
0.9792008757526,0.558292282430213,0.942477592913516,0.972454993615436
0.979748221127531,0.745484400656814,0.944036460044874,0.970592206022683
0.983032293377121,0.731800766283525,0.92474905978899,0.96869842742365
0.976464148877942,0.656814449917898,0.917798123126393,0.963017139224234
0.954022988505747,0.653530377668309,0.917528177436686,0.958613503393164
0.949644225506294,0.656814449917898,0.935677446803722,0.958476145164862
0.96551724137931,0.638752052545156,0.903592987886252,0.965764773869118
0.98631636562671,0.702791461412151,0.925156348226192,0.970626627621255
0.984126984126984,0.87192118226601,0.930900525252556,0.973297613926992
0.966611932129173,0.620142309797482,0.941112528332079,0.969687636310891
0.960043787629994,0.755336617405583,0.932737892429063,0.957727530393755
0.963875205254516,0.681444991789819,0.918119651278644,0.969271685859182
0.960591133004926,0.800766283524904,0.941350826188807,0.96381819425268
0.941434044882321,0.428571428571429,0.891614557587605,0.957125451692587
0.952380952380952,0.525451559934319,-0.87438342017002,0.954026297331162
0.98631636562671,0.765188834154351,0.928258214310243,0.966483790933272
0.963875205254516,0.681992337164751,0.93081104036804,0.947201289296931
0.956759715380405,0.72304324028462,0.92364165120965,0.961493002768217
0.962780514504652,0.875205254515599,0.946847847174817,0.968769819512044
0.957307060755336,0.614668856048166,0.912076794069783,0.95204439782269
0.958949096880131,0.737274220032841,0.9336957595932,0.96835866421355
0.951833607006021,0.492610837438424,0.923178384596836,0.944723898010247
0.983579638752052,0.751505199781062,0.938883569483115,0.968247504092916
0.972085385878489,0.624521072796935,0.941035473011344,0.970173068168315
0.975369458128079,0.66447728516694,0.93499447444842,0.964251054147553
0.964422550629447,0.65407772304324,0.918269398667967,0.961102583650129
0.961138478379858,0.768472906403941,0.94313915373278,0.960362696296986
0.978106185002737,0.814449917898194,0.933990663613131,0.963370164478036
0.975369458128079,0.786535303776683,0.942458642892566,0.968806275465352
0.975369458128079,0.565955117679256,0.928008026333849,0.969614228795216
0.960591133004926,0.808976464148878,0.898271534896798,0.954598364455068
0.955665024630542,0.551176792556103,0.928834179881046,0.961591687873157
0.960043787629994,0.496442255062945,0.918104218404952,0.965265702301441
0.964422550629447,0.772851669403394,0.92419767827445,0.963448741536547
0.969348659003831,0.611932129173508,0.904504652060705,0.962945561256497
0.961685823754789,0.710454296661193,0.937348334507997,0.964284622707937
0.968253968253968,0.721401204159825,0.920049289179058,0.965676091751897
0.973180076628352,0.774493705528188,0.905356263026057,0.927933234157459
0.943076081007115,0.254515599343186,0.89677532362292,0.952086427289769
0.981937602627258,0.683087027914614,0.935551805981144,0.97089816792765
0.951286261631089,0.758073344280241,0.931692299692198,0.944628141424313
0.961138478379858,0.796387520525451,0.944655524993594,0.961969788176377
0.967159277504105,0.747126436781609,0.932566317821246,0.96042638212819
0.960591133004926,0.666119321291735,0.919641428248901,0.968404379267336
0.972085385878489,0.641488779419814,0.922105014359806,0.968879518696862
0.975369458128079,0.65736179529283,0.931650081554061,0.959106770687487
0.960043787629994,0.816091954022988,0.928102371898204,0.947884946829055
0.980295566502463,0.767925561029009,0.942480162057158,0.968456367548923
0.961685823754789,0.724685276409414,0.912112258549504,0.959209388057252
0.967706622879037,0.754789272030651,0.929119679914729,0.960115999282288
0.984126984126984,0.591133004926108,0.948944537207957,0.971389894463304
0.9688013136289,0.69567597153804,0.928106488868145,0.9641472153017
0.964422550629447,0.563765736179529,0.914276843658103,0.963693327747315
0.974822112753147,0.700602079912425,0.868510496778362,0.968687799035481
0.978653530377668,0.701696770662288,0.93045545207997,0.972591459413961
0.977011494252874,0.700054734537493,0.924453057022626,0.949256233421857
0.941981390257252,0.511767925561029,0.914836786807306,0.959519435300534
0.969348659003831,0.732895457033388,0.944261987983593,0.971044401916589
0.953475643130815,0.336617405582923,-0.444030041334696,0.964325293694542
0.964969896004379,0.504652435686918,0.908562842449947,0.960627301280409
0.957854406130268,0.659003831417625,0.917261368178436,0.956499415099187
0.949644225506294,0.783798576902025,0.9182318988955,0.959951342605124
0.966064586754242,0.483305966064587,0.924409106873787,0.966723827584345
0.966611932129173,0.801313628899836,0.943330235256779,0.968154998267706
0.961685823754789,0.772851669403394,0.943959912515813,0.96528316753333
0.963875205254516,0.475095785440613,0.916493135834661,0.971685367783536
0.977558839627805,0.622331691297209,0.939625701180321,0.971461322148716
0.966611932129173,0.749315818281335,0.930384091744668,0.968217122536344
0.976464148877942,0.715927750410509,0.937568392339228,0.972262618223893
0.956212370005473,0.420361247947455,0.855761952277996,0.965477347360138
0.961685823754789,0.834154351395731,0.928708791495354,0.962677883918086
0.97591680350301,0.579638752052545,0.928413686362357,0.963908513414467
0.978106185002737,0.61247947454844,0.935205882361539,0.96834159095198
0.959496442255063,0.858784893267652,0.933622885881313,0.958675202754584
0.973180076628352,0.862616310892173,0.944917013286229,0.969142161889837
0.969348659003831,0.638204707170224,0.909819484049989,0.958756397011294
0.956212370005473,0.464696223316913,0.850584088346187,0.957581872509519
0.957307060755336,0.63327859879584,0.897137907284113,0.963830066143342
0.961138478379858,0.675424192665572,0.935797663494428,0.967926619855869
0.960591133004926,0.672687465790914,0.937187731871354,0.965303170676974
0.969896004378763,0.784345922276957,0.942967314086116,0.96952105655266
0.964969896004379,0.722495894909688,0.901448702233814,0.946739438273668
0.969348659003831,0.638752052545156,0.936057793783854,0.96474661528296
0.95511767925561,0.635467980295567,0.899320688758948,0.947877467094047
0.967706622879037,0.669950738916256,0.920251695983512,0.959937856902033
0.966064586754242,0.352490421455939,0.917419002502018,0.967258697753549
0.970443349753695,0.748221127531472,0.930631165750383,0.965527998042787
